Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Ashwagandha Coffee new Comparison Table (product.metafields.custom.ashwagandha_coffee_new_comparison_table),ash_benefits_section (product.metafields.custom.ash_benefits_section),ash_clinical_studies (product.metafields.custom.ash_clinical_studies),ash_comparison_table (product.metafields.custom.ash_comparison_table),ash_freebies (product.metafields.custom.ash_freebies),ash_how_to_use (product.metafields.custom.ash_how_to_use),ash_image_review (product.metafields.custom.ash_image_review),ash_ingredients (product.metafields.custom.ash_ingredients),Ash Mobile How to use (product.metafields.custom.ash_mobile_how_to_use),Ash % Off Tag (product.metafields.custom.ash_off_tag),Ash Product Price (product.metafields.custom.ash_product_price),Ash Refill Text (product.metafields.custom.ash_refill_text),Ash Shipping text (product.metafields.custom.ash_shipping_text),Ash Slashed Product Price (product.metafields.custom.ash_slashed_product_price),Ash Subscription Paragraph (product.metafields.custom.ash_subscription_paragraph),ash_subtitle (product.metafields.custom.ash_subtitle),ash_USP (product.metafields.custom.ash_usp),ash_video_review (product.metafields.custom.ash_video_review),Badges (product.metafields.custom.badges),Bags / Loose Leaf (product.metafields.custom.bags_loose_leaf),Caffeine (product.metafields.custom.caffeine),Comparison Table (Header/Footer) (product.metafields.custom.comparison_table_header_footer),Cost per Cup (product.metafields.custom.cost_per_cup),Drinkware Features (product.metafields.custom.drinkware_features),FAQs (product.metafields.custom.faqs),Form (product.metafields.custom.form),Gift Type (product.metafields.custom.gift_type),Ingredients (product.metafields.custom.ingredients),Max Quantity To Order (product.metafields.custom.max_quantity_to_order),No. of Cups (product.metafields.custom.no_of_cups),No. of Serves (product.metafields.custom.no_of_serves),Packaging (product.metafields.custom.packaging),Product Card Subtitle (product.metafields.custom.product_card_subtitle),Recipes (product.metafields.custom.recipes),Reel Section (Header/Footer) (product.metafields.custom.reel_section_header_footer),Return Shipment Icon Text (product.metafields.custom.return_shipment_icon_text),seo_description (product.metafields.custom.seo_description),SE Date of Picking (product.metafields.custom.se_date_of_picking),SE Estate (product.metafields.custom.se_estate),SE Grade (product.metafields.custom.se_grade),SE Invoice (product.metafields.custom.se_invoice),SE Origin (product.metafields.custom.se_origin),SE Season (product.metafields.custom.se_season),Sold in last 24 hours (product.metafields.custom.sold_in_last_24_hours),Steal Deal Products (product.metafields.custom.steal_deal_products),Steeping Instructions - Hot Brew (product.metafields.custom.steeping_instructions_hot_brew),Steeping Instructions - Iced Brew (product.metafields.custom.steeping_instructions_iced_brew),Subtitle (product.metafields.custom.subtitle),Tasting Notes  (product.metafields.custom.tasting_notes),Text With Image (Header/Footer) (product.metafields.custom.text_with_image_header_footer),Type Filter (product.metafields.custom.type_filter),Video Review (Header/Footer) (product.metafields.custom.video_review_header_footer),What’s Inside (product.metafields.custom.whats_inside),Whats inside - Spice (product.metafields.custom.whats_inside_spice),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Caffeine content (product.metafields.shopify.caffeine-content),Coffee roast (product.metafields.shopify.coffee-roast),Color (product.metafields.shopify.color-pattern),Country (product.metafields.shopify.country),Dietary preferences (product.metafields.shopify.dietary-preferences),Drinkware material (product.metafields.shopify.drinkware-material),Flavor (product.metafields.shopify.flavor),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Tea input type (product.metafields.shopify.tea-input-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Status
square-tea-infuser,Square Tea Infuser,,VAHDAM® UK,Uncategorized,Accessories | Stainless Steel,bfcm_Drinkware,false,Title,Default Title,,,,,,,,FJ-ON8W-WWMD,0.0,shopify,deny,manual,4.99,4.99,true,true,,,,,TA00010001-TW,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/518w0UArXyL._SL1080.jpg?v=1675673400,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,draft
square-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/1_c3cd5f56-b089-4388-addc-dcb5555edba0.jpg?v=1675673400,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
square-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/3_d6cc506d-b2c8-4de7-ab1a-61a89bc2934e.jpg?v=1675673400,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
square-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/4_ae386e1c-0581-49f8-9c8a-383d2e7fe278.jpg?v=1684155975,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
square-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/7_581494fd-4858-4f0a-b1dc-a75c536c85a4.jpg?v=1684155975,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
square-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/61tYw1ZfZ6L._AC_SL1000.jpg?v=1684155975,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
square-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/51F9bMbx9FL._AC_SL1000.jpg?v=1684155975,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
square-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/51wrOGVRXvL._AC_SL1000.jpg?v=1684155975,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
square-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Listingimage_6e3fe74e-8151-4e50-a7af-72110bb57e15.png?v=1684155931,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
square-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/61K2rUGtMcL_93660ac7-d75f-4665-878e-097bb66f8664.jpg?v=1684155931,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyramid-tea-infuser,Pyramid Tea Infuser,"Made with the highest quality stainless steel, this pyramid tea infuser is durable and convenient. Perfect for all Loose Leaf Teas. We bring to you a dynamic Pyramid-shaped Tea Infuser that will make brewing a breezy task! A versatile infuser that can be used on a teapot, tea cup, coffee mug, panhandle, or stockpot of any size and ensures the most efficient-brewing of loose-leaf teas. The adept Pyramid design is also designed to scoop the right amount of tea and allow sufficient room for the tea leaves to unfurl. Made from high-grade Stainless Steel, the ultra-fine mesh filters all unwanted debris from the tea. A rust-resistant chain with a hook are attached to the infuser to prevents it from drowning in your cup and for you to pull it out as and when you like!",VAHDAM® UK,Uncategorized,Accessories | Stainless Steel,bfcm_Drinkware,false,Title,Default Title,,,,,,,,Y6-VT28-X7L8,0.0,shopify,deny,manual,6.49,6.49,true,true,,,,,TA00010002-TW,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/WhiteBG7490.jpg?v=1684736601,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,draft
pyramid-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/51mHatm498L._SL1080.jpg?v=1684736601,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyramid-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/71G0rpJM4pL._SL1000__11zon.jpg?v=1684736601,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyramid-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/61yNfG8loML._SL1000__11zon.jpg?v=1684736601,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyramid-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/Pyramid_Tea_Infuser_3.jpg?v=1684736601,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyramid-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/61HL9WyzE-L._SL1000__11zon.jpg?v=1684736601,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyramid-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/51xV-lrOpoL._SL1000.jpg?v=1684736601,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyramid-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/51N4VRpCx1L._SL1000.jpg?v=1684736601,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyramid-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/3_b4669431-fa56-4081-971a-faac4b8490ca.jpg?v=1684736601,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyramid-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/4_27c10b75-c7ee-40a6-80ba-ddc1fa34c8aa.jpg?v=1684736601,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyramid-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/BBB.png?v=1684736601,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyramid-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/AAA.jpg?v=1684736601,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic-tea-infuser,Classic Tea Infuser,,VAHDAM® UK,,Accessories | Stainless Steel,"",false,Title,Default Title,,,,,,,,YQ-GCSO-AU56,0.0,shopify,deny,manual,9.99,9.99,true,true,,,,,TA00010004-TW,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/61RsBQWuKBL._AC_SL1000.jpg?v=1682664450,1,"",false,Vahdam Classic Tea Infuser,Shop 100% stainless steel Vahdam Classic Tea Infuser only for $12.00 at Vahdamteas.com. ✓100% Pure ✓Garden Fresh ✓Worldwide Shipping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,draft
classic-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/61H7ba4CwjL._AC_SL1002.jpg?v=1682664450,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/154A9842.jpg?v=1682664450,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/Classic_tea_maker_3.jpg?v=1682664450,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/3_20e98480-d060-4d85-8fa4-ce5958203c7d.jpg?v=1682664450,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/3_cbab3ec1-d61a-47d7-af4e-161470b1f180.jpg?v=1682664450,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Listingimage_426d4865-4802-479e-ba7f-9c6d832c04f0.png?v=1684141259,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic-tea-infuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/61K2rUGtMcL._SX679_1_3a7c15a4-bd81-4427-a476-3efb332a2eb9.jpg?v=1684141259,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
perfect-serve-tea-spoon,Perfect Serve Tea Spoon,,VAHDAM® UK,Uncategorized,Accessories | Stainless Steel,bfcm_Drinkware,false,Title,Default Title,,,,,,,,PD-T9JV-1BE1,0.0,shopify,deny,manual,7.99,7.99,true,true,,,,,TA00010003-TW,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/1_18e0fbda-f836-4f26-a689-92f9744ca8df.jpg?v=1675673329,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,draft
perfect-serve-tea-spoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/2_4946434b-57f3-416f-9d2d-8ba178f67b7e.jpg?v=1675673329,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
perfect-serve-tea-spoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/51wyYwGOY1L._SX679.jpg?v=1685523231,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
perfect-serve-tea-spoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/3_26ec97b3-d5cd-4bca-b9e7-a97bf7b2ea88.jpg?v=1685523231,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
perfect-serve-tea-spoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/6_c5671113-4401-4b7d-b0cd-1514d0b3caf9.jpg?v=1685522121,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
perfect-serve-tea-spoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Listingimage_ea42da52-c16c-49db-a1a9-f5d4c217e82e.png?v=1685522121,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
perfect-serve-tea-spoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/61SSOae3ziL._SL1000_2dd5840d-0c8f-4360-bac1-84a3671f04dd.jpg?v=1685522121,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imperial-muscatel-darjeeling-second-flush-black-tea,"Imperial Muscatel Darjeeling Second Flush Black, 3.53oz/100g",<p>An exclusive blend of high grown Darjeeling teas with a pronounced muscat-like fruity flavor and a sweet delicate aroma. A mild-bodied cup.</p>,VAHDAM® UK,"Food, Beverages & Tobacco > Beverages > Tea & Infusions > Tea",Black Teas | Loose Leaf,"black-teas, Loose-leafs",true,Title,Default Title,,,,,,,,AMZBT4-100,1587.573295,shopify,deny,manual,10.49,19.99,true,false,,,,,LF01000180-DBT,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Darjeeling_Muscatel_Imperial_01_1.jpg?v=1757922209,1,Darjeeling Muscatel Black Tea Loose Leaf – VAHDAM®,false,"Darjeeling Muscatel Imperial Black Tea, 3.53 Oz | Loose Leaf | VAHDAM®","A premium high-grown Darjeeling black tea with a sweet, fruity muscatel flavor and delicate aroma. Buy Smooth, mild-bodied loose leaf tea perfect for daily enjoyment.",2073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High Caffeine,,,,where-are-your-teas-sourced-from; can-black-tea-be-enjoyed-with-milk-or-sweeteners; how-should-i-choose-the-right-black-tea-for-me; how-long-does-black-tea-stay-fresh,,,black-tea-india,,,,Vacuum Packaged,Loose Leaf Tea | 50 Cups,,,,,,,,,,,,,place-1-tea-spoon-leaves-in-a-cup-or-tea-pot; pour-7-fl-oz-200-ml-freshly-boiled-water-over-the-leaves; water-temperature-194-f-212-f-90-c-100-c; brew-for-3-5-mins-strain-the-leaves; can-be-served-with-or-without-milk,for-iced-tea-use-2-tea-spoons-brew-for-5-mins-1; refrigerate-for-3-4-hours-add-ice-cubes-sweetener,Loose Leaf Tea | 50 Cups,"Earthy, Smooth & Refreshing",,,,,,,'1,,,,,,,,,,,,,,,,lb,,,true,,,active
imperial-muscatel-darjeeling-second-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/DarjeelingMuscatelImperialBlackTea.jpg?v=1757922209,2,Darjeeling Muscatel Black Tea Loose Leaf – VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imperial-muscatel-darjeeling-second-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/DarjeelingMuscatelImperialBlackTea_11zon.jpg?v=1757922209,3,Darjeeling Muscatel Black Tea Loose Leaf – VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imperial-muscatel-darjeeling-second-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Black_Tea_Loose_leaf_5448c833-829a-4b85-826f-cea2facdd936_5.webp?v=1757922209,4,Darjeeling Muscatel Black Tea Loose Leaf – VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imperial-muscatel-darjeeling-second-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Brewing_black_Tea_LL_7000562f-d41d-4abb-a517-19a1cfa462d2_4.jpg?v=1757922209,5,Darjeeling Muscatel Black Tea Loose Leaf – VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imperial-muscatel-darjeeling-second-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Common_Listing_01.jpg?v=1776177417,6,Earl Grey Black Tea Bags Citrus 100 Count VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imperial-muscatel-darjeeling-second-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Common_Listing_02.jpg?v=1776177417,7,Earl Grey Black Tea Bags Citrus 100 Count VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imperial-muscatel-darjeeling-second-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Common_Listing_03.jpg?v=1776177417,8,Earl Grey Black Tea Bags Citrus 100 Count VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
himalayan-green-tea-3-53oz-100g,"Himalayan Green Tea, 3.53oz/100g","<div class=""product-info__description text-container"">
<div class=""prose text-content"">
<p>A pure, fresh Green tea from the Himalayan region blessed with the right amount of anti-oxidants.</p>
</div>
</div>",VAHDAM® UK,"Food, Beverages & Tobacco > Beverages > Tea & Infusions > Tea",Green Teas | Loose Leaf,"green-teas, Loose-leafs",true,Title,Default Title,,,,,,,,AMZBT11-100,1587.573295,shopify,deny,manual,5.99,15.99,true,false,,,,,LF01000083-GT,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/himalayangreentea_11zon_2.jpg?v=1675673283,1,Himalayan green tea loose leaf VAHDAM®,false,"Himalayan Green Tea, 3.53 Oz | Premium Loose Leaf Green Tea | VAHDAM®","Buy premium loose leaf green tea sourced from the misty Himalayan slopes. Smooth, sweet, and refreshing with a delicate vegetal character in every cup.",2073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medium Caffeine,,,,how-to-store-loose-leaf-teas-to-retain-freshness; can-green-tea-be-enjoyed-with-milk-or-sweeteners; how-should-i-choose-the-right-green-tea-for-me; can-i-make-iced-green-tea,,,green-tea,,,, Vacuum Packaged,Loose Leaf Tea | 50 Cups,,,,,,,,,,,,,place-1-tea-spoon-leaves-in-a-cup-or-tea-pot; pour-7-fl-oz-200-ml-freshly-boiled-water-over-the-leaves; water-temperature-158-f-176-f-70-c-80-c; brew-for-2-3-mins-strain-the-leaves,for-iced-tea-use-2-tea-spoons-brew-for-5-mins-1; refrigerate-for-3-4-hours-add-ice-cubes-sweetener-1,Loose Leaf | 50 Cups,"Earthy, Smooth & Refreshing",,,,,,,'1,,,,,,,,,,,,,,,,lb,,,true,,,active
